"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"DMACEUS","199002","20.713","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199003","24.278","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199004","22.884","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199005","23.273","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199006","22.716","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199007","22.952","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199008","25","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199009","21.622","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199010","22.589","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199011","22.037","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199012","20.526","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199013","270.765","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199101","22.486","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199102","19.466","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199103","22.557","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199104","21.679","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199105","22.514","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199106","22.236","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199107","22.132","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199108","23.004","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199109","22.277","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199110","23.615","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199111","21.789","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199112","22.536","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199113","266.29","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199201","22.099","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199202","21.361","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199203","23.92","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199204","22.98","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199205","22.984","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199206","21.951","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199207","23.13","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199208","23.234","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199209","22.039","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199210","24.065","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199211","21.561","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199212","23.126","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199213","272.45","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199301","21.861","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199302","21.691","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199303","24.233","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199304","22.474","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199305","22.713","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199306","23.074","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199307","23.109","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199308","23.713","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199309","23.444","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199310","25.043","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199311","24.587","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199312","24.782","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199313","280.726","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199401","24.528","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199402","22.506","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199403","25.01","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199404","24.818","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199405","24.86","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199406","25.184","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199407","24.533","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199408","26.639","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199409","25.269","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199410","25.711","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199411","24.541","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199412","24.338","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199413","297.937","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199501","24.747","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199502","23.673","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199503","26.123","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199504","25.044","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199505","25.766","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199506","27.299","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199507","25.63","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199508","27.194","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199509","27.125","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199510","26.786","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199511","25.067","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199512","25.528","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199513","309.981","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199601","26.316","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199602","24.964","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199603","27.441","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199604","27.521","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199605","28.022","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199606","27.919","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199607","28.398","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199608","29.287","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199609","27.227","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199610","29.717","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199611","26.724","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199612","26.717","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199613","330.253","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199701","27.399","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199702","24.302","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199703","28.626","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199704","28.998","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199705","29.362","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199706","28.762","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199707","29.997","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199708","29.637","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199709","28.633","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199710","31.452","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199711","28.379","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199712","29.7","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199713","345.249","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199801","27.99","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199802","26.063","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199803","29.836","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199804","29.524","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199805","29.558","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199806","30.922","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199807","30.842","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199808","31.904","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199809","29.763","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199810","31.401","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMACEUS","199811","28.498","4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
